[1298, 853]
[section-title, [320.0, 69.0, 220.0, 30.0], shoonya_3s8WH6NWHLWB3J, 5709657]
[paragraph, [74.0, 118.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 136.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 154.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 172.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 190.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 208.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 226.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 244.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 262.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 280.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [74.0, 298.0, 714.0, 18.0], shoonya_0sG72D9S8IH7A0, 5709657]
[paragraph, [69.0, 326.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 344.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 362.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 380.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 398.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 416.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 434.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 452.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 470.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 488.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 506.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 524.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 542.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 560.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 578.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 596.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 614.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 632.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 650.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 668.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 686.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 704.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 722.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 740.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 758.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 776.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 794.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 812.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 830.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 848.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 866.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 884.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 902.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 920.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [69.0, 938.0, 721.0, 18.0], shoonya_1sITQVRU48Q6W6, 5709657]
[paragraph, [68.0, 979.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 997.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1015.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1033.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1051.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1069.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1087.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1105.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1123.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1141.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1159.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1177.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
[paragraph, [68.0, 1195.0, 717.0, 18.0], shoonya_2sR3MIIR46D2UW, 5709657]
