[1298, 853]
[section-title, [306.0, 68.0, 260.0, 30.0], shoonya_1s902NGLACDZPQ, 5709756]
[paragraph, [55.0, 113.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 131.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 149.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 167.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 185.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 203.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 221.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 239.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 257.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 275.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 293.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 311.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 329.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 347.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 365.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 383.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 401.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 419.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 437.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 455.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 473.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 491.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 509.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 527.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 545.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 563.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 581.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 599.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 617.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 635.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 653.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 671.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 689.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 707.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 725.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 743.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 761.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 779.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 797.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 815.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 833.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 851.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 869.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [55.0, 887.0, 744.0, 18.0], _uBmS-uJ6u, 5709756]
[paragraph, [46.0, 908.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 926.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 944.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 962.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 980.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 998.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1016.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1034.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1052.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1070.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1088.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[paragraph, [46.0, 1106.0, 744.0, 18.0], qan5CO_E6Y, 5709756]
[footnote, [67.0, 1145.0, 718.0, 18.0], shoonya_0sODZO8TOTXF9A, 5709756]
[footnote, [67.0, 1163.0, 718.0, 18.0], shoonya_0sODZO8TOTXF9A, 5709756]
[footnote, [67.0, 1181.0, 718.0, 18.0], shoonya_0sODZO8TOTXF9A, 5709756]
[footnote, [67.0, 1199.0, 718.0, 18.0], shoonya_0sODZO8TOTXF9A, 5709756]
