[6000, 4167]
[chapter-title, [1004.0, 947.0, 2211.0, 165.0], shoonya_0sQ7H6MLI3JTZE, 5721049]
[paragraph, [591.0, 1402.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1454.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1507.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1559.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1612.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1664.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1717.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1769.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1822.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1874.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1927.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 1979.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2032.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2084.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2137.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2189.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2242.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2294.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2347.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2399.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2452.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2504.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2557.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2609.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2662.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2714.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2767.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2819.5, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [591.0, 2872.0, 2995.0, 52.5], shoonya_1sGDE13QY42HZD, 5721049]
[paragraph, [588.0, 3046.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3098.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3151.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3203.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3256.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3308.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3361.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3413.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3466.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3518.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3571.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3623.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3676.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3728.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3781.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3833.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3886.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3938.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 3991.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4043.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4096.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4148.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4201.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4253.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4306.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4358.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4411.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4463.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4516.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
