[3509, 2480]
[chapter-title, [877.0, 433.0, 763.0, 165.0], C_cpdMKEYy, 5721457]
[paragraph, [274.0, 632.0, 1934.0, 52.5], shoonya_2s2VEE0I5IHSKU, 5721457]
[paragraph, [274.0, 684.5, 1934.0, 52.5], shoonya_2s2VEE0I5IHSKU, 5721457]
[paragraph, [274.0, 737.0, 1934.0, 52.5], shoonya_2s2VEE0I5IHSKU, 5721457]
[paragraph, [274.0, 789.5, 1934.0, 52.5], shoonya_2s2VEE0I5IHSKU, 5721457]
[paragraph, [276.0, 894.0, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 946.5, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 999.0, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 1051.5, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 1104.0, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 1156.5, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [276.0, 1209.0, 1928.0, 52.5], shoonya_0s0FU1W4X40EC9, 5721457]
[paragraph, [275.0, 1298.0, 1931.0, 52.5], m44vbhKym5, 5721457]
[paragraph, [275.0, 1350.5, 1931.0, 52.5], m44vbhKym5, 5721457]
[paragraph, [275.0, 1453.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1505.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1558.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1610.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1663.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1715.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1768.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1820.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1873.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1925.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 1978.0, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 2030.5, 1934.0, 52.5], u_PtdNkWTb, 5721457]
[paragraph, [275.0, 2095.0, 1928.0, 52.5], K1ZP1xtln4, 5721457]
[paragraph, [275.0, 2147.5, 1928.0, 52.5], K1ZP1xtln4, 5721457]
[paragraph, [275.0, 2200.0, 1928.0, 52.5], K1ZP1xtln4, 5721457]
[paragraph, [275.0, 2252.5, 1928.0, 52.5], K1ZP1xtln4, 5721457]
[paragraph, [269.0, 2327.0, 815.0, 52.5], OKjZ8WSuFN, 5721457]
[paragraph, [275.0, 2411.0, 1943.0, 52.5], i1wu2P6uUQ, 5721457]
[paragraph, [275.0, 2463.5, 1943.0, 52.5], i1wu2P6uUQ, 5721457]
[paragraph, [275.0, 2516.0, 1943.0, 52.5], i1wu2P6uUQ, 5721457]
[paragraph, [275.0, 2568.5, 1943.0, 52.5], i1wu2P6uUQ, 5721457]
[paragraph, [272.0, 2647.0, 985.0, 52.5], WJyVvKMb76, 5721457]
[paragraph, [279.0, 2724.0, 1934.0, 52.5], U3F_aEG5ic, 5721457]
[paragraph, [279.0, 2776.5, 1934.0, 52.5], U3F_aEG5ic, 5721457]
[paragraph, [279.0, 2879.0, 1931.0, 52.5], QzxO7cXdRB, 5721457]
[paragraph, [279.0, 2931.5, 1931.0, 52.5], QzxO7cXdRB, 5721457]
[paragraph, [279.0, 2984.0, 1931.0, 52.5], QzxO7cXdRB, 5721457]
