[2339, 1656]
[chapter-title, [719.0, 200.0, 411.0, 70.5], G0cn-OVB07, 5730684]
[section-title, [793.0, 320.0, 260.0, 52.5], Apn5ghWUxk, 5730684]
[paragraph, [384.0, 655.0, 899.0, 36.0], ROsdb4NX1s, 5730684]
[paragraph, [185.0, 859.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 895.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 931.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 967.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1003.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1039.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1075.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1111.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1147.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1183.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1219.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1255.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1291.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [185.0, 1327.0, 1282.0, 36.0], shoonya_1sMU9GLVTBGGTS, 5730684]
[paragraph, [189.0, 1425.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1461.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1497.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1533.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1569.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1605.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1641.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1677.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1713.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1749.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1785.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1821.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1857.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1893.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1929.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 1965.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 2001.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
[paragraph, [189.0, 2037.0, 1277.0, 36.0], shoonya_0sSFC98WM2PKIW, 5730684]
