[1754, 1241]
[chapter-title, [215.0, 139.0, 898.0, 58.5], pHAYUlk_Fq, 5709459]
[chapter-title, [215.0, 197.5, 898.0, 58.5], pHAYUlk_Fq, 5709459]
[ordered-list, [86.0, 298.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 334.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 370.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 406.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 442.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 478.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 514.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 550.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 586.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 622.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 658.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 694.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 730.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 766.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 802.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 838.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 874.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 910.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 946.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 982.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1018.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1054.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1090.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1126.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1162.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1198.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1234.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1270.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1306.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1342.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1378.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1414.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1450.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1486.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1522.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[ordered-list, [86.0, 1558.0, 1054.0, 36.0], shoonya_0sDC98JQI00JOU, 5709459]
[sub-ordered-list, [183.0, 369.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 405.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 441.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 477.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 513.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 549.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 585.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 621.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 657.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 693.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [183.0, 729.0, 958.0, 36.0], TN-ANpleOa, 5709459]
[sub-ordered-list, [108.0, 835.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 871.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 907.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 943.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 979.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 1015.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 1051.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 1087.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 1123.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [108.0, 1159.0, 1023.0, 36.0], w40PAcZ5Qm, 5709459]
[sub-ordered-list, [103.0, 1271.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1307.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1343.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1379.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1415.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1451.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1487.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
[sub-ordered-list, [103.0, 1523.0, 1034.0, 36.0], Uv4xXCWmbU, 5709459]
