[7392, 6196]
[headline, [4176.0, 3475.0, 612.0, 52.5], shoonya_3sCV1T71BBI4CW, 5780084]
[headline, [4176.0, 3527.5, 612.0, 52.5], shoonya_3sCV1T71BBI4CW, 5780084]
[paragraph, [3284.0, 3696.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 3748.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 3801.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 3853.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 3906.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 3958.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4011.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4063.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4116.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4168.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4221.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4273.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4326.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4378.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4431.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4483.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4536.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4588.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4641.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4693.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4746.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4798.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4851.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4903.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 4956.0, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3284.0, 5008.5, 2474.0, 52.5], shoonya_1sI7PGV74OWSSF, 5780084]
[paragraph, [3289.0, 5110.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5162.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5215.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5267.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5320.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5372.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5425.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5477.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5530.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5582.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5635.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5687.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5740.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5792.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5845.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5897.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 5950.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 6002.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 6055.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 6107.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 6160.0, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
[paragraph, [3289.0, 6212.5, 2511.0, 52.5], shoonya_0sK8L2N6QOSJZ6, 5780084]
