[2200, 1700]
[section-title, [362.0, 104.0, 1093.0, 52.5], MIdORWWu-7, 5734050]
[unordered-list, [422.0, 189.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 225.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 261.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 297.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 333.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 369.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 405.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 441.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 477.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 513.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 549.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 585.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 621.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 657.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 693.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 729.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 765.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 801.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 837.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 873.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 909.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 945.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 981.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 1017.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 1053.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[unordered-list, [422.0, 1089.0, 1093.0, 36.0], shoonya_0s7TVIWHN6GE9I, 5734050]
[section-title, [468.0, 1273.0, 669.0, 52.5], shoonya_2sZGE0IGRZG6NQ, 5734050]
[paragraph, [373.0, 1332.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1368.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1404.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1440.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1476.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1512.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1548.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1584.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1620.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1656.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1692.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1728.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1764.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1800.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [373.0, 1836.0, 1130.0, 36.0], shoonya_1sIBTF4HVYCUT1, 5734050]
[paragraph, [376.0, 1909.0, 1133.0, 36.0], shoonya_3sL8SOFZAQC8JQ, 5734050]
[paragraph, [376.0, 1945.0, 1133.0, 36.0], shoonya_3sL8SOFZAQC8JQ, 5734050]
[paragraph, [376.0, 1981.0, 1133.0, 36.0], shoonya_3sL8SOFZAQC8JQ, 5734050]
[paragraph, [376.0, 2017.0, 1133.0, 36.0], shoonya_3sL8SOFZAQC8JQ, 5734050]
