[1468, 909]
[headline, [168.0, 84.0, 565.0, 25.5], wiY35IVZK1, 5770333]
[headline, [168.0, 109.5, 565.0, 25.5], wiY35IVZK1, 5770333]
[author, [276.0, 154.0, 343.0, 18.0], HqWetwi7cW, 5770333]
[author, [276.0, 172.0, 343.0, 18.0], HqWetwi7cW, 5770333]
[paragraph, [81.0, 235.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 253.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 271.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 289.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 307.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 325.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 343.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 361.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 379.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 397.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 415.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 433.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 451.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 469.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 487.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 505.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 523.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 541.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 559.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 577.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 595.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 613.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 631.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 649.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 667.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 685.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 703.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 721.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 739.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 757.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 775.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 793.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 811.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 829.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 847.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 865.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 883.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 901.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 919.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 937.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 955.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 973.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 991.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1009.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1027.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1045.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1063.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1081.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1099.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
