[1545, 2000]
[section-title, [53.0, 117.0, 277.0, 49.5], shoonya_5sRVFW15B8094H, 6513945]
[section-title, [731.0, 118.0, 549.0, 49.5], ZB1kgqBPJa, 6513945]
[section-title, [731.0, 167.5, 549.0, 49.5], ZB1kgqBPJa, 6513945]
[section-title, [731.0, 217.0, 549.0, 49.5], ZB1kgqBPJa, 6513945]
[section-title, [731.0, 266.5, 549.0, 49.5], ZB1kgqBPJa, 6513945]
[paragraph, [45.0, 222.0, 558.0, 36.0], IFUfh392vY, 6513945]
[paragraph, [45.0, 258.0, 558.0, 36.0], IFUfh392vY, 6513945]
[paragraph, [45.0, 294.0, 558.0, 36.0], IFUfh392vY, 6513945]
[paragraph, [45.0, 330.0, 558.0, 36.0], IFUfh392vY, 6513945]
[paragraph, [45.0, 366.0, 558.0, 36.0], IFUfh392vY, 6513945]
[contact-info, [664.0, 383.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 419.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 455.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 491.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 527.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 563.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 599.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 635.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 671.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 707.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 743.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 779.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 815.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 851.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 887.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 923.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 959.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 995.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1031.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1067.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1103.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1139.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1175.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1211.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1247.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[contact-info, [664.0, 1283.0, 667.0, 36.0], R7UTXJSS87, 6513945]
[folio, [1479.0, 922.0, 166.0, 36.0], shoonya_3sFOADJX7COPPB, 6513945]
[folio, [1479.0, 958.0, 166.0, 36.0], shoonya_3sFOADJX7COPPB, 6513945]
[folio, [1364.0, 1130.0, 458.0, 36.0], shoonya_7s5F3LYZ764N0L, 6513945]
[folio, [1364.0, 1166.0, 458.0, 36.0], shoonya_7s5F3LYZ764N0L, 6513945]
[folio, [1364.0, 1202.0, 458.0, 36.0], shoonya_7s5F3LYZ764N0L, 6513945]
[folio, [1364.0, 1238.0, 458.0, 36.0], shoonya_7s5F3LYZ764N0L, 6513945]
[folio, [1364.0, 1274.0, 458.0, 36.0], shoonya_7s5F3LYZ764N0L, 6513945]
