[1200, 825]
[section-title, [307.0, 307.0, 208.0, 30.0], shoonya_2sM99XALBQRTKX, 5691223]
[paragraph, [142.0, 364.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 382.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 400.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 418.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 436.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 454.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 472.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 490.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 508.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 526.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 544.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 562.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 580.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 598.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 616.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 634.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 652.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 670.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 688.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 706.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 724.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 742.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 760.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 778.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 796.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 814.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 832.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 850.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 868.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 886.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 904.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 922.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 940.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 958.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 976.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 994.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
[paragraph, [142.0, 1012.0, 539.0, 18.0], shoonya_0sTVX44XKE4AG7, 5691223]
