[590, 396]
[section-title, [69.0, 142.0, 53.0, 30.0], 4vqnEvpia3, 6515320]
[paragraph, [65.0, 197.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 215.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 233.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 251.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 269.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 287.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 305.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 323.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 341.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 359.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 377.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 395.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 413.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 431.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 449.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 467.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 485.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[paragraph, [65.0, 503.0, 300.0, 18.0], shoonya_0s9X8NNM06OI6O, 6515320]
[folio, [88.0, 534.0, 48.0, 18.0], dt14ba_dXn, 6515320]
