[1030, 675]
[chapter-title, [259.0, 68.0, 151.0, 30.0], shoonya_3sE8IBUI7X3LGN, 5776738]
[paragraph, [68.0, 109.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 127.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 145.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 163.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 181.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 199.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 217.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 235.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 253.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 271.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 289.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 307.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 325.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 343.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [68.0, 361.0, 536.0, 18.0], shoonya_0sVOLHVT9U020R, 5776738]
[paragraph, [71.0, 386.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 404.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 422.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 440.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 458.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 476.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 494.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 512.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 530.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 548.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 566.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 584.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 602.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 620.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 638.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 656.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 674.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 692.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 710.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 728.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 746.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 764.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 782.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 800.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 818.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 836.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 854.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 872.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 890.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 908.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
[paragraph, [71.0, 926.0, 531.0, 18.0], shoonya_1s7KGDTDH7BM1A, 5776738]
