[2200, 1700]
[section-title, [367.0, 104.0, 178.0, 52.5], FxypeVG1pZ, 5733635]
[chapter-title, [511.0, 188.0, 853.0, 70.5], yRYYnJPskc, 5733635]
[paragraph, [373.0, 349.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 385.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 421.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 457.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 493.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 529.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 565.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 601.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 637.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 673.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 709.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 745.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 781.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 817.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 853.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 889.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 925.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 961.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 997.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [373.0, 1033.0, 1133.0, 36.0], shoonya_0s1FKQ5QE637DC, 5733635]
[paragraph, [372.0, 1096.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[paragraph, [372.0, 1132.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[paragraph, [372.0, 1168.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[paragraph, [372.0, 1204.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[paragraph, [372.0, 1240.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[paragraph, [372.0, 1276.0, 1133.0, 36.0], shoonya_2sE0D29FK3Z0J0, 5733635]
[section-title, [378.0, 1344.0, 218.0, 52.5], shoonya_3sIG1JX5Z7UZY4, 5733635]
[paragraph, [372.0, 1419.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1455.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1491.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1527.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1563.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1599.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1635.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1671.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1707.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1743.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1779.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [372.0, 1815.0, 1135.0, 36.0], shoonya_1s886O1M9ES5AC, 5733635]
[paragraph, [374.0, 1886.0, 1128.0, 36.0], shoonya_4sE2QCR4ISAFNK, 5733635]
[paragraph, [374.0, 1922.0, 1128.0, 36.0], shoonya_4sE2QCR4ISAFNK, 5733635]
[paragraph, [374.0, 1958.0, 1128.0, 36.0], shoonya_4sE2QCR4ISAFNK, 5733635]
[paragraph, [374.0, 1994.0, 1128.0, 36.0], shoonya_4sE2QCR4ISAFNK, 5733635]
[folio, [867.0, 2144.0, 583.0, 36.0], shoonya_5sN55N31RKEUI8, 5733635]
