[2339, 1653]
[chapter-title, [662.0, 394.0, 331.0, 70.5], WWoywHzc4L, 5735737]
[paragraph, [833.0, 662.0, 582.0, 36.0], shoonya_4sBDI1FMNSR9ZP, 5735737]
[paragraph, [833.0, 698.0, 582.0, 36.0], shoonya_4sBDI1FMNSR9ZP, 5735737]
[paragraph, [833.0, 734.0, 582.0, 36.0], shoonya_4sBDI1FMNSR9ZP, 5735737]
[paragraph, [235.0, 716.0, 340.0, 36.0], pLv9alLZEJ, 5735737]
[paragraph, [834.0, 798.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 834.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 870.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 906.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 942.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 978.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1014.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1050.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1086.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1122.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1158.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1194.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1230.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1266.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1302.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1338.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1374.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1410.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1446.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1482.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1518.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [834.0, 1554.0, 580.0, 36.0], shoonya_0sQIMPMW06CHPH, 5735737]
[paragraph, [486.0, 802.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 838.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 874.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 910.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 946.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 982.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 1018.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 1054.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[paragraph, [486.0, 1090.0, 330.0, 36.0], shoonya_7sGZJCJV9VERQD, 5735737]
[sidebar, [55.0, 1050.0, 150.0, 36.0], shoonya_9sB6ND1J7TIODZ, 5735737]
[paragraph, [235.0, 1156.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1192.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1228.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1264.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1300.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1336.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1372.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1408.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1444.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1480.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1516.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1552.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1588.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [235.0, 1624.0, 581.0, 36.0], shoonya_5sAQOJJVM7JU5R, 5735737]
[paragraph, [837.0, 1599.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1635.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1671.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1707.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1743.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1779.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1815.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1851.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [837.0, 1887.0, 578.0, 36.0], shoonya_1sUMHSRASQ17DC, 5735737]
[paragraph, [236.0, 1690.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1726.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1762.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1798.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1834.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1870.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[paragraph, [236.0, 1906.0, 582.0, 36.0], shoonya_2sZZK1FFJ8ZQSX, 5735737]
[folio, [1185.0, 1966.0, 228.0, 36.0], shoonya_10sFSAKQCJ2LKD, 5735737]
