[3060, 3960]
[section-title, [53.0, 427.0, 1361.0, 93.0], shoonya_1sNR9VJEO5JOIT, 5695415]
[section-title, [53.0, 520.0, 1361.0, 93.0], shoonya_1sNR9VJEO5JOIT, 5695415]
[unordered-list, [179.0, 648.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 700.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 753.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 805.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 858.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 910.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 963.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1015.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1068.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1120.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1173.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1225.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1278.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1330.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1383.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1435.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1488.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1540.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1593.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1645.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1698.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1750.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1803.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1855.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1908.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 1960.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2013.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2065.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2118.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2170.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2223.0, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[unordered-list, [179.0, 2275.5, 2859.0, 52.5], shoonya_2sPJRSFJH4CPUC, 5695415]
[folio, [1702.0, 2421.0, 409.0, 52.5], R8yxbcmWdT, 5695415]
[folio, [1702.0, 2473.5, 409.0, 52.5], R8yxbcmWdT, 5695415]
[folio, [1702.0, 2526.0, 409.0, 52.5], R8yxbcmWdT, 5695415]
