[792, 612]
[section-title, [170.0, 186.0, 83.0, 30.0], BC2yF42Zfk, 6517432]
[paragraph, [174.0, 240.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 258.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 276.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 294.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 312.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 330.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 348.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 366.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 384.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 402.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 420.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 438.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [174.0, 456.0, 299.0, 18.0], shoonya_0sHJYP1PO7MJZR, 6517432]
[paragraph, [175.0, 480.0, 299.0, 18.0], shoonya_1sAH54NJUYUG3E, 6517432]
[paragraph, [175.0, 498.0, 299.0, 18.0], shoonya_1sAH54NJUYUG3E, 6517432]
[paragraph, [175.0, 516.0, 299.0, 18.0], shoonya_1sAH54NJUYUG3E, 6517432]
