[842, 596]
[headline, [38.0, 68.0, 483.0, 25.5], ifkf97eS0t, 5774387]
[headline, [38.0, 93.5, 483.0, 25.5], ifkf97eS0t, 5774387]
[headline, [38.0, 119.0, 483.0, 25.5], ifkf97eS0t, 5774387]
[sub-headline, [46.0, 160.0, 140.0, 25.5], aFjlL6drEk, 5774387]
[subsub-headline, [94.0, 217.0, 79.0, 22.5], UgDs5FCzuk, 5774387]
[unordered-list, [65.0, 253.0, 289.0, 18.0], shoonya_0sD0HSLR2ZC5VM, 5774387]
[unordered-list, [65.0, 271.0, 289.0, 18.0], shoonya_0sD0HSLR2ZC5VM, 5774387]
[unordered-list, [65.0, 289.0, 289.0, 18.0], shoonya_0sD0HSLR2ZC5VM, 5774387]
[unordered-list, [65.0, 307.0, 289.0, 18.0], shoonya_0sD0HSLR2ZC5VM, 5774387]
[unordered-list, [65.0, 325.0, 289.0, 18.0], shoonya_0sD0HSLR2ZC5VM, 5774387]
[section-title, [92.0, 362.0, 91.0, 30.0], EPen2J3vRh, 5774387]
[sub-section-title, [43.0, 401.0, 252.0, 25.5], HidfguIgs0, 5774387]
[unordered-list, [69.0, 428.0, 442.0, 18.0], z4KVAN2wXv, 5774387]
[unordered-list, [69.0, 446.0, 442.0, 18.0], z4KVAN2wXv, 5774387]
[unordered-list, [69.0, 464.0, 442.0, 18.0], z4KVAN2wXv, 5774387]
[unordered-list, [69.0, 482.0, 442.0, 18.0], z4KVAN2wXv, 5774387]
[footnote, [213.0, 789.0, 169.0, 18.0], rKZA1wXwes, 5774387]
