[1372, 849]
[section-title, [248.0, 70.0, 347.0, 30.0], shoonya_0s6IGXU7XE5977, 5710227]
[paragraph, [80.0, 135.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 153.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 171.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 189.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 207.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 225.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 243.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 261.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 279.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 297.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 315.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 333.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 351.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 369.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 387.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 405.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 423.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 441.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 459.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [80.0, 477.0, 688.0, 18.0], shoonya_4sOAE3OP4QA7NR, 5710227]
[paragraph, [81.0, 505.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 523.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 541.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 559.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 577.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 595.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 613.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [81.0, 631.0, 687.0, 18.0], shoonya_1sSM9LYCAWV2X0, 5710227]
[paragraph, [114.0, 664.0, 364.0, 18.0], ZARt72_-CX, 5710227]
[paragraph, [114.0, 682.0, 364.0, 18.0], ZARt72_-CX, 5710227]
[paragraph, [50.0, 713.0, 726.0, 18.0], wUY9ja1IO9, 5710227]
[paragraph, [50.0, 731.0, 726.0, 18.0], wUY9ja1IO9, 5710227]
[paragraph, [50.0, 749.0, 726.0, 18.0], wUY9ja1IO9, 5710227]
[paragraph, [50.0, 767.0, 726.0, 18.0], wUY9ja1IO9, 5710227]
[paragraph, [50.0, 785.0, 726.0, 18.0], wUY9ja1IO9, 5710227]
[paragraph, [84.0, 807.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [84.0, 825.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [84.0, 843.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [84.0, 861.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [84.0, 879.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [84.0, 897.0, 687.0, 18.0], bj--tprbt6, 5710227]
[paragraph, [61.0, 929.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 947.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 965.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 983.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 1001.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 1019.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 1037.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 1055.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [61.0, 1073.0, 731.0, 18.0], BxEO45KuaC, 5710227]
[paragraph, [74.0, 1094.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1112.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1130.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1148.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1166.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1184.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1202.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
[paragraph, [74.0, 1220.0, 691.0, 18.0], dc6hjIfzCw, 5710227]
