[975, 571]
[chapter-title, [123.0, 35.0, 278.0, 30.0], shoonya_5sQ39ZHASC2U3T, 5776721]
[paragraph, [8.0, 62.0, 521.0, 18.0], shoonya_1s1FJTGMAF2DBV, 5776721]
[paragraph, [8.0, 80.0, 521.0, 18.0], shoonya_1s1FJTGMAF2DBV, 5776721]
[paragraph, [8.0, 98.0, 521.0, 18.0], shoonya_1s1FJTGMAF2DBV, 5776721]
[paragraph, [8.0, 116.0, 521.0, 18.0], shoonya_1s1FJTGMAF2DBV, 5776721]
[paragraph, [8.0, 134.0, 521.0, 18.0], shoonya_1s1FJTGMAF2DBV, 5776721]
[paragraph, [10.0, 144.0, 517.0, 18.0], shoonya_2sSWU5MDKD7GU5, 5776721]
[paragraph, [10.0, 162.0, 517.0, 18.0], shoonya_2sSWU5MDKD7GU5, 5776721]
[paragraph, [10.0, 180.0, 517.0, 18.0], shoonya_2sSWU5MDKD7GU5, 5776721]
[paragraph, [13.0, 198.0, 516.0, 18.0], shoonya_4sOFD0S4ZZCP0X, 5776721]
[paragraph, [13.0, 216.0, 516.0, 18.0], shoonya_4sOFD0S4ZZCP0X, 5776721]
[paragraph, [14.0, 222.0, 519.0, 18.0], shoonya_3sTZVSZ5NF5IXR, 5776721]
[paragraph, [14.0, 240.0, 519.0, 18.0], shoonya_3sTZVSZ5NF5IXR, 5776721]
[paragraph, [14.0, 258.0, 519.0, 18.0], shoonya_3sTZVSZ5NF5IXR, 5776721]
[paragraph, [14.0, 276.0, 519.0, 18.0], shoonya_3sTZVSZ5NF5IXR, 5776721]
[paragraph, [18.0, 278.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 296.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 314.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 332.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 350.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 368.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 386.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 404.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 422.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 440.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 458.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
[paragraph, [18.0, 476.0, 517.0, 18.0], shoonya_0s9LSBYHY4LBCA, 5776721]
