[1388, 886]
[section-title, [278.0, 129.0, 300.0, 30.0], shoonya_2sAPR3H1FYC0BB, 5742842]
[ordered-list, [28.0, 232.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 250.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 268.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 286.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 304.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 322.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 340.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 358.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 376.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 394.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 412.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 430.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 448.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 466.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 484.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 502.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 520.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 538.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 556.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 574.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 592.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 610.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 628.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 646.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 664.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 682.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 700.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 718.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 736.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 754.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 772.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 790.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 808.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 826.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 844.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 862.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 880.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 898.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 916.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 934.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 952.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 970.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 988.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1006.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1024.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1042.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1060.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1078.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1096.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1114.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1132.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1150.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1168.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1186.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1204.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1222.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1240.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1258.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1276.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1294.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [28.0, 1312.0, 411.0, 18.0], RmQc_lxaHf, 5742842]
[ordered-list, [445.0, 241.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 259.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 277.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 295.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 313.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 331.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 349.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 367.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 385.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 403.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 421.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 439.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 457.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 475.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 493.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 511.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 529.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 547.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 565.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 583.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 601.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 619.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 637.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 655.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 673.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 691.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 709.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 727.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
[ordered-list, [445.0, 745.0, 417.0, 18.0], CFRvgbRSaJ, 5742842]
