[1823, 1375]
[folio, [625.0, 91.0, 113.0, 36.0], shoonya_3s2L415KRARIO5, 5683997]
[folio, [986.0, 98.0, 280.0, 36.0], shoonya_9s21NERADEKPA5, 5683997]
[paragraph, [692.0, 167.0, 576.0, 36.0], shoonya_6sV9X91D6A4435, 5683997]
[paragraph, [692.0, 203.0, 576.0, 36.0], shoonya_6sV9X91D6A4435, 5683997]
[paragraph, [692.0, 239.0, 576.0, 36.0], shoonya_6sV9X91D6A4435, 5683997]
[paragraph, [101.0, 174.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 210.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 246.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 282.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 318.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 354.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 390.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 426.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 462.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 498.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 534.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 570.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 606.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 642.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 678.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 714.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 750.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 786.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 822.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 858.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 894.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [101.0, 930.0, 578.0, 36.0], shoonya_2sEA200UPUIC7M, 5683997]
[paragraph, [689.0, 297.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 333.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 369.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 405.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 441.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 477.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 513.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 549.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 585.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 621.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 657.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 693.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 729.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 765.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 801.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 837.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 873.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 909.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [689.0, 945.0, 583.0, 36.0], shoonya_1sV515OQ333RMW, 5683997]
[paragraph, [97.0, 984.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1020.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1056.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1092.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1128.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1164.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1200.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1236.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1272.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1308.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1344.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1380.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1416.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1452.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1488.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1524.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1560.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1596.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [97.0, 1632.0, 581.0, 36.0], shoonya_0sSQMET82C4DGA, 5683997]
[paragraph, [690.0, 987.0, 586.0, 36.0], shoonya_4sPUYB0IIY1MEZ, 5683997]
[paragraph, [690.0, 1023.0, 586.0, 36.0], shoonya_4sPUYB0IIY1MEZ, 5683997]
[paragraph, [690.0, 1059.0, 586.0, 36.0], shoonya_4sPUYB0IIY1MEZ, 5683997]
[paragraph, [690.0, 1095.0, 586.0, 36.0], shoonya_4sPUYB0IIY1MEZ, 5683997]
[paragraph, [690.0, 1131.0, 586.0, 36.0], shoonya_4sPUYB0IIY1MEZ, 5683997]
[paragraph, [691.0, 1176.0, 587.0, 36.0], shoonya_8sRTO0I6OP0OBP, 5683997]
[paragraph, [691.0, 1212.0, 587.0, 36.0], shoonya_8sRTO0I6OP0OBP, 5683997]
[paragraph, [691.0, 1248.0, 587.0, 36.0], shoonya_8sRTO0I6OP0OBP, 5683997]
[paragraph, [695.0, 1302.0, 581.0, 36.0], shoonya_5sA21ROTY2BI8P, 5683997]
[paragraph, [695.0, 1338.0, 581.0, 36.0], shoonya_5sA21ROTY2BI8P, 5683997]
[paragraph, [695.0, 1374.0, 581.0, 36.0], shoonya_5sA21ROTY2BI8P, 5683997]
[paragraph, [695.0, 1431.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[paragraph, [695.0, 1467.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[paragraph, [695.0, 1503.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[paragraph, [695.0, 1539.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[paragraph, [695.0, 1575.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[paragraph, [695.0, 1611.0, 580.0, 36.0], HJgDl2_oEf, 5683997]
[author, [973.0, 1642.0, 314.0, 36.0], _hIbgVl0om, 5683997]
