[3060, 3960]
[section-title, [19.0, 425.0, 1354.0, 93.0], T9yosIAyAX, 5695364]
[section-title, [19.0, 518.0, 1354.0, 93.0], T9yosIAyAX, 5695364]
[unordered-list, [2472.0, 616.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 668.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 721.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 773.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 826.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 878.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 931.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 983.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1036.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1088.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1141.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1193.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1246.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1298.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1351.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1403.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1456.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1508.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1561.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1613.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1666.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1718.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
