[1031, 622]
[section-title, [260.0, 70.0, 109.0, 30.0], shoonya_1s8F9UY3MMMC02, 5709775]
[paragraph, [57.0, 108.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 126.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 144.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 162.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 180.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 198.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 216.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 234.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 252.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 270.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 288.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 306.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 324.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 342.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 360.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 378.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 396.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 414.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 432.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 450.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 468.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 486.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 504.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 522.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 540.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 558.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 576.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 594.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 612.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 630.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 648.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 666.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 684.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 702.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 720.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 738.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 756.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 774.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 792.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 810.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 828.0, 508.0, 18.0], shoonya_0sCH4E3QMPIW9Z, 5709775]
[paragraph, [57.0, 862.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
[paragraph, [57.0, 880.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
[paragraph, [57.0, 898.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
[paragraph, [57.0, 916.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
[paragraph, [57.0, 934.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
[paragraph, [57.0, 952.0, 505.0, 18.0], qbMVQyUQH_, 5709775]
