[2339, 1653]
[section-title, [723.0, 336.0, 195.0, 52.5], shoonya_3sYAZJOCZL99CD, 5654866]
[paragraph, [267.0, 437.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 473.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 509.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 545.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 581.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 617.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 653.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 689.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 725.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 761.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 797.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 833.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 869.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 905.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 941.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 977.0, 1119.0, 36.0], shoonya_0sPN4AND5GNKRG, 5654866]
[paragraph, [267.0, 1057.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1093.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1129.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1165.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1201.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1237.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1273.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1309.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1345.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1381.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1417.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1453.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1489.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1525.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1561.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1597.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1633.0, 1114.0, 36.0], shoonya_1s236LSG9F60DY, 5654866]
[paragraph, [267.0, 1690.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1726.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1762.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1798.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1834.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1870.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1906.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1942.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 1978.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 2014.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 2050.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
[paragraph, [267.0, 2086.0, 1113.0, 36.0], shoonya_2sP5HX8Y53MN8Q, 5654866]
