[808, 612]
[section-title, [279.0, 104.0, 98.0, 30.0], svZcEm8GEw, 6460830]
[paragraph, [164.0, 146.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 164.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 182.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 200.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 218.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 236.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 254.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 272.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 290.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 308.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 326.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 344.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 362.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 380.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 398.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 416.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 434.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 452.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 470.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 488.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [164.0, 506.0, 341.0, 18.0], shoonya_0sU542HF4CRTOF, 6460830]
[paragraph, [163.0, 531.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 549.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 567.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 585.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 603.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 621.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 639.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 657.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
[paragraph, [163.0, 675.0, 343.0, 18.0], shoonya_1sB2DIFTNKM2RD, 6460830]
