[1275, 1650]
[contact-info, [150.0, 245.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 263.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 281.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 299.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 317.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 335.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 353.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 371.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 389.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 407.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 425.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 443.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 461.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 479.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 497.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 515.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 533.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 551.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 569.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 587.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 605.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 623.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 641.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 659.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 677.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 695.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 713.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 731.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 749.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 767.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 785.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 803.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 821.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 839.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 857.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
[contact-info, [150.0, 875.0, 1010.0, 18.0], shoonya_0s63MKQ3KLPJI8, 5772718]
