[2339, 1654]
[chapter-title, [185.0, 65.0, 1278.0, 70.5], shoonya_4sFXDN6JYSHTWV, 5750740]
[paragraph, [248.0, 243.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 279.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 315.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 351.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 387.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 423.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 459.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 495.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 531.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 567.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 603.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 639.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 675.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 711.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 747.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [248.0, 783.0, 1147.0, 36.0], shoonya_3s6TFFJUVICEWA, 5750740]
[paragraph, [108.0, 882.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 918.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 954.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 990.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1026.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1062.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1098.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1134.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1170.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1206.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1242.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1278.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1314.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1350.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1386.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1422.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1458.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1494.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1530.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1566.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1602.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1638.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1674.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1710.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1746.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1782.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1818.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1854.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1890.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1926.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1962.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
[paragraph, [108.0, 1998.0, 1437.0, 36.0], shoonya_0s8ZITJNPBV763, 5750740]
