[1278, 878]
[chapter-title, [380.0, 63.0, 215.0, 30.0], 3_i8yIVctc, 5776338]
[paragraph, [172.0, 101.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 119.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 137.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 155.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 173.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 191.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 209.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 227.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 245.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 263.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 281.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 299.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 317.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 335.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 353.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 371.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 389.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 407.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 425.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 443.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 461.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 479.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 497.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 515.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 533.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 551.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 569.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 587.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 605.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 623.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 641.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 659.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 677.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 695.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 713.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 731.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 749.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 767.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 785.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 803.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 821.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 839.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 857.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [172.0, 875.0, 635.0, 18.0], shoonya_1sMZOYCABCHMR9, 5776338]
[paragraph, [179.0, 907.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 925.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 943.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 961.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 979.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 997.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 1015.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [179.0, 1033.0, 622.0, 18.0], shoonya_0sR9F1C0C836VC, 5776338]
[paragraph, [181.0, 1056.0, 621.0, 18.0], shoonya_2sOXHG3IWZDDHE, 5776338]
[paragraph, [181.0, 1074.0, 621.0, 18.0], shoonya_2sOXHG3IWZDDHE, 5776338]
