[1806, 1262]
[chapter-title, [304.0, 395.0, 633.0, 58.5], shoonya_7sHM2NBZQ04WC0, 5681783]
[author, [544.0, 514.0, 154.0, 36.0], pSHPg9SIrt, 5681783]
[paragraph, [649.0, 583.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 619.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 655.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 691.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 727.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 763.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 799.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 835.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 871.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 907.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 943.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 979.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 1015.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 1051.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 1087.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 1123.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [649.0, 1159.0, 518.0, 36.0], shoonya_0sDMVKLXIC9XY4, 5681783]
[paragraph, [96.0, 588.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 624.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 660.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 696.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 732.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 768.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 804.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [96.0, 840.0, 503.0, 36.0], shoonya_3sQ0AUJMMTHJLG, 5681783]
[paragraph, [95.0, 884.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 920.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 956.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 992.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 1028.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 1064.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 1100.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [95.0, 1136.0, 504.0, 36.0], shoonya_1sFZEWT7REIRLN, 5681783]
[paragraph, [93.0, 1202.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [93.0, 1238.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [93.0, 1274.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [93.0, 1310.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [93.0, 1346.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [93.0, 1382.0, 515.0, 36.0], shoonya_2sRV7WL17DTAYE, 5681783]
[paragraph, [655.0, 1205.0, 510.0, 36.0], trO_rh_X1L, 5681783]
[paragraph, [655.0, 1241.0, 510.0, 36.0], trO_rh_X1L, 5681783]
[paragraph, [655.0, 1277.0, 510.0, 36.0], trO_rh_X1L, 5681783]
[paragraph, [655.0, 1313.0, 510.0, 36.0], trO_rh_X1L, 5681783]
[paragraph, [656.0, 1382.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1418.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1454.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1490.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1526.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1562.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1598.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1634.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [656.0, 1670.0, 512.0, 36.0], shoonya_6sQJVZMU91FAPJ, 5681783]
[paragraph, [98.0, 1453.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1489.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1525.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1561.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1597.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1633.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
[paragraph, [98.0, 1669.0, 506.0, 36.0], shoonya_10sQSZ97ODNWY2, 5681783]
