[3968, 2806]
[headline, [245.0, 227.0, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 279.5, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 332.0, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 384.5, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 437.0, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 489.5, 2266.0, 52.5], LIDxKypAm7, 5683684]
[headline, [245.0, 542.0, 2266.0, 52.5], LIDxKypAm7, 5683684]
[author, [1144.0, 2088.0, 1097.0, 52.5], shoonya_2s3782OQHCQNUO, 5683684]
[author, [1144.0, 2140.5, 1097.0, 52.5], shoonya_2s3782OQHCQNUO, 5683684]
[author, [1144.0, 2193.0, 1097.0, 52.5], shoonya_2s3782OQHCQNUO, 5683684]
[author, [1144.0, 2245.5, 1097.0, 52.5], shoonya_2s3782OQHCQNUO, 5683684]
[paragraph, [186.0, 2345.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2397.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2450.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2502.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2555.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2607.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2660.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2712.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2765.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2817.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2870.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2922.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 2975.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 3027.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 3080.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 3132.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 3185.0, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [186.0, 3237.5, 1231.0, 52.5], shoonya_0sV399Q5MMQ4RU, 5683684]
[paragraph, [1443.0, 2349.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2401.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2454.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2506.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2559.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2611.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2664.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2716.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2769.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2821.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2874.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2926.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 2979.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3031.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
