[2200, 1700]
[section-title, [474.0, 112.0, 546.0, 52.5], shoonya_3sNXUUITHSDP4G, 5734301]
[paragraph, [370.0, 163.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 199.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 235.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 271.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 307.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 343.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 379.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 415.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 451.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 487.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 523.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 559.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 595.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 631.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 667.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 703.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 739.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 775.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 811.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 847.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 883.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 919.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 955.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 991.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 1027.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 1063.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 1099.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [370.0, 1135.0, 1136.0, 36.0], shoonya_1sR86OI8OMH0XW, 5734301]
[paragraph, [373.0, 1200.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1236.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1272.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1308.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1344.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1380.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1416.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1452.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1488.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1524.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1560.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1596.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1632.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1668.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1704.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1740.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1776.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1812.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1848.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [373.0, 1884.0, 1142.0, 36.0], shoonya_0sZHBVWGH8IX9C, 5734301]
[paragraph, [377.0, 1946.0, 1125.0, 36.0], shoonya_2sKZW6D957RXC8, 5734301]
[paragraph, [377.0, 1982.0, 1125.0, 36.0], shoonya_2sKZW6D957RXC8, 5734301]
[paragraph, [377.0, 2018.0, 1125.0, 36.0], shoonya_2sKZW6D957RXC8, 5734301]
