[2084, 1289]
[section-title, [500.0, 268.0, 253.0, 52.5], shoonya_3sMJ27KCK5J40V, 5660105]
[paragraph, [128.0, 354.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 390.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 426.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 462.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 498.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 534.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 570.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 606.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 642.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 678.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [128.0, 714.0, 1028.0, 36.0], shoonya_1sHR3VQ7HO84H9, 5660105]
[paragraph, [114.0, 876.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 912.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 948.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 984.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1020.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1056.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1092.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1128.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1164.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1200.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1236.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1272.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1308.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1344.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1380.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1416.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1452.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1488.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1524.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1560.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1596.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1632.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1668.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1704.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1740.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1776.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1812.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[paragraph, [114.0, 1848.0, 1062.0, 36.0], shoonya_0sWUV0VBSV4WI4, 5660105]
[folio, [632.0, 1938.0, 655.0, 36.0], shoonya_5s6JV83BB90VQB, 5660105]
[folio, [632.0, 1974.0, 655.0, 36.0], shoonya_5s6JV83BB90VQB, 5660105]
