[2339, 1653]
[chapter-title, [353.0, 190.0, 934.0, 70.5], shoonya_4sGXM7CF0QVCTB, 5753930]
[chapter-title, [353.0, 260.5, 934.0, 70.5], shoonya_4sGXM7CF0QVCTB, 5753930]
[chapter-title, [353.0, 331.0, 934.0, 70.5], shoonya_4sGXM7CF0QVCTB, 5753930]
[chapter-title, [353.0, 401.5, 934.0, 70.5], shoonya_4sGXM7CF0QVCTB, 5753930]
[paragraph, [237.0, 599.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 635.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 671.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 707.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 743.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 779.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 815.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 851.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 887.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 923.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 959.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 995.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1031.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1067.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1103.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1139.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1175.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1211.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1247.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1283.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1319.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1355.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1391.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1427.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1463.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1499.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1535.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1571.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1607.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1643.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1679.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[paragraph, [237.0, 1715.0, 1200.0, 36.0], shoonya_0sE9Q32EH55PGS, 5753930]
[section-title, [238.0, 1836.0, 142.0, 52.5], shoonya_1sVRZI1F0HHVP5, 5753930]
[paragraph, [228.0, 1949.0, 1214.0, 36.0], shoonya_3sR6PZ82FB7XXG, 5753930]
[paragraph, [228.0, 1985.0, 1214.0, 36.0], shoonya_3sR6PZ82FB7XXG, 5753930]
[paragraph, [228.0, 2021.0, 1214.0, 36.0], shoonya_3sR6PZ82FB7XXG, 5753930]
[paragraph, [228.0, 2057.0, 1214.0, 36.0], shoonya_3sR6PZ82FB7XXG, 5753930]
