[850, 612]
[chapter-title, [200.0, 31.0, 176.0, 30.0], _60D4FJBFk, 6459357]
[paragraph, [64.0, 88.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 106.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 124.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 142.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 160.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 178.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 196.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 214.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 232.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 250.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 268.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 286.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 304.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 322.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 340.0, 440.0, 18.0], shoonya_0s3PMFBAMFPEZD, 6459357]
[paragraph, [64.0, 372.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 390.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 408.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 426.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 444.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 462.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 480.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 498.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 516.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 534.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 552.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 570.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 588.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 606.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 624.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 642.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 660.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 678.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 696.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 714.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 732.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 750.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 768.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
[paragraph, [64.0, 786.0, 438.0, 18.0], shoonya_1s2SED898QAHUH, 6459357]
