[1754, 1241]
[section-title, [524.0, 114.0, 195.0, 49.5], 2Vbhvi_Iq4, 5716018]
[sub-section-title, [303.0, 184.0, 680.0, 36.0], SImIW4vhPw, 5716018]
[sub-section-title, [303.0, 220.0, 680.0, 36.0], SImIW4vhPw, 5716018]
[ordered-list, [154.0, 271.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 307.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 343.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 379.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 415.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 451.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 487.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 523.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 559.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 595.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 631.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 667.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 703.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 739.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 775.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 811.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 847.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 883.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 919.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 955.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 991.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 1027.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 1063.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[ordered-list, [154.0, 1099.0, 989.0, 36.0], shoonya_3sYH1IVGJJZW9F, 5716018]
[sub-ordered-list, [240.0, 423.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 459.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 495.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 531.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 567.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 603.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 639.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 675.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 711.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 747.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 783.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 819.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 855.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 891.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 927.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 963.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
[sub-ordered-list, [240.0, 999.0, 843.0, 36.0], shoonya_2sBINO7RAWHC53, 5716018]
