[1259, 853]
[section-title, [280.0, 246.0, 308.0, 30.0], 3gv1LPerWr, 5719432]
[paragraph, [83.0, 310.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [83.0, 328.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [83.0, 346.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [83.0, 364.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [83.0, 382.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [83.0, 400.0, 692.0, 18.0], shoonya_0s7TFECI69CDQB, 5719432]
[paragraph, [81.0, 438.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 456.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 474.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 492.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 510.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 528.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 546.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 564.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 582.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [81.0, 600.0, 691.0, 18.0], gZcHCaeMb0, 5719432]
[paragraph, [88.0, 639.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 657.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 675.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 693.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 711.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 729.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 747.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [88.0, 765.0, 682.0, 18.0], gBhmV9Q344, 5719432]
[paragraph, [76.0, 805.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 823.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 841.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 859.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 877.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 895.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 913.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 931.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 949.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 967.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 985.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1003.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1021.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1039.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1057.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1075.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1093.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1111.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1129.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1147.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[paragraph, [76.0, 1165.0, 692.0, 18.0], uR2uHb3Kl0, 5719432]
[folio, [424.0, 1199.0, 413.0, 18.0], shoonya_1sZHMEL92UN0GT, 5719432]
[folio, [424.0, 1217.0, 413.0, 18.0], shoonya_1sZHMEL92UN0GT, 5719432]
[folio, [424.0, 1235.0, 413.0, 18.0], shoonya_1sZHMEL92UN0GT, 5719432]
