[1754, 1241]
[chapter-title, [401.0, 105.0, 440.0, 58.5], UubsaxclAw, 5709559]
[ordered-list, [181.0, 198.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 234.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 270.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 306.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 342.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 378.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 414.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 450.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 486.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 522.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 558.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 594.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[ordered-list, [181.0, 630.0, 956.0, 36.0], shoonya_0s2TRT52PWC547, 5709559]
[sub-ordered-list, [259.0, 418.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 454.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 490.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 526.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 562.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 598.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[sub-ordered-list, [259.0, 634.0, 707.0, 36.0], zZzwrW-Tcr, 5709559]
[ordered-list, [169.0, 690.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 726.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 762.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 798.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 834.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 870.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 906.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 942.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 978.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1014.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1050.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1086.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1122.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1158.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1194.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1230.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1266.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1302.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1338.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1374.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1410.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1446.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1482.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1518.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1554.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1590.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[ordered-list, [169.0, 1626.0, 980.0, 36.0], ypK_WVCSEa, 5709559]
[sub-ordered-list, [183.0, 730.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 766.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 802.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 838.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 874.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 910.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 946.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 982.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1018.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1054.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1090.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1126.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1162.0, 963.0, 36.0], ZqBwwisaSS, 5709559]
[sub-ordered-list, [183.0, 1226.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1262.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1298.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1334.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1370.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1406.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1442.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1478.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1514.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1550.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
[sub-ordered-list, [183.0, 1586.0, 952.0, 36.0], fIT4Bz-q68, 5709559]
