[792, 612]
[section-title, [243.0, 193.0, 124.0, 30.0], xnd4E7q3T8, 6516886]
[paragraph, [70.0, 244.0, 470.0, 18.0], QcuYDBLTjm, 6516886]
[paragraph, [407.0, 301.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 319.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 337.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 355.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 373.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 391.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 409.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 427.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 445.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 463.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 481.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [407.0, 499.0, 156.0, 18.0], YQqDtrr30n, 6516886]
[paragraph, [231.0, 303.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [231.0, 321.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [231.0, 339.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [231.0, 357.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [231.0, 375.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [231.0, 393.0, 150.0, 18.0], tAmIkT6vqN, 6516886]
[paragraph, [49.0, 325.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [49.0, 343.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [49.0, 361.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [49.0, 379.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [49.0, 397.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [49.0, 415.0, 153.0, 18.0], shoonya_0s9C82HQYRDX7V, 6516886]
[paragraph, [231.0, 427.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 445.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 463.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 481.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 499.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 517.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 535.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 553.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 571.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 589.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 607.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 625.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 643.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [231.0, 661.0, 150.0, 18.0], HO8iDaPz-s, 6516886]
[paragraph, [50.0, 466.0, 150.0, 18.0], OhYfniGeRP, 6516886]
[paragraph, [50.0, 484.0, 150.0, 18.0], OhYfniGeRP, 6516886]
[paragraph, [50.0, 502.0, 150.0, 18.0], OhYfniGeRP, 6516886]
[paragraph, [50.0, 548.0, 149.0, 18.0], Bg89mr8C8G, 6516886]
[paragraph, [50.0, 566.0, 149.0, 18.0], Bg89mr8C8G, 6516886]
[paragraph, [409.0, 585.0, 153.0, 18.0], mqSFJ-JLWY, 6516886]
[paragraph, [409.0, 603.0, 153.0, 18.0], mqSFJ-JLWY, 6516886]
[paragraph, [409.0, 621.0, 153.0, 18.0], mqSFJ-JLWY, 6516886]
[paragraph, [409.0, 639.0, 153.0, 18.0], mqSFJ-JLWY, 6516886]
[paragraph, [49.0, 597.0, 151.0, 18.0], OAvHCIKatz, 6516886]
[paragraph, [49.0, 615.0, 151.0, 18.0], OAvHCIKatz, 6516886]
[paragraph, [49.0, 633.0, 151.0, 18.0], OAvHCIKatz, 6516886]
[paragraph, [49.0, 651.0, 151.0, 18.0], OAvHCIKatz, 6516886]
[paragraph, [49.0, 669.0, 151.0, 18.0], OAvHCIKatz, 6516886]
[paragraph, [409.0, 664.0, 151.0, 18.0], -_zwzIuwkB, 6516886]
