[1278, 880]
[chapter-title, [382.0, 60.0, 216.0, 30.0], shoonya_0sJR8BXLR4QY13, 5776425]
[paragraph, [159.0, 103.0, 657.0, 18.0], kIrg5BMoBg, 5776425]
[paragraph, [159.0, 121.0, 657.0, 18.0], kIrg5BMoBg, 5776425]
[paragraph, [159.0, 139.0, 657.0, 18.0], kIrg5BMoBg, 5776425]
[paragraph, [159.0, 157.0, 657.0, 18.0], kIrg5BMoBg, 5776425]
[paragraph, [159.0, 175.0, 657.0, 18.0], kIrg5BMoBg, 5776425]
[paragraph, [158.0, 208.0, 657.0, 18.0], 8STbx1QKn0, 5776425]
[paragraph, [158.0, 226.0, 657.0, 18.0], 8STbx1QKn0, 5776425]
[paragraph, [158.0, 244.0, 657.0, 18.0], 8STbx1QKn0, 5776425]
[paragraph, [158.0, 262.0, 657.0, 18.0], 8STbx1QKn0, 5776425]
[paragraph, [160.0, 284.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 302.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 320.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 338.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 356.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 374.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 392.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 410.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 428.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 446.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 464.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 482.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 500.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 518.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 536.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 554.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 572.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 590.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 608.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 626.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 644.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 662.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 680.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 698.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 716.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 734.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 752.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 770.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 788.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 806.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 824.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 842.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 860.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 878.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 896.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 914.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 932.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 950.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 968.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 986.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1004.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1022.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1040.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1058.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1076.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
[paragraph, [160.0, 1094.0, 657.0, 18.0], Mdy4tqjo7a, 5776425]
