[1625, 1211]
[author, [442.0, 93.0, 251.0, 36.0], lxTICbcZSy, 5742969]
[paragraph, [74.0, 96.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 132.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 168.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 204.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 240.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 276.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[paragraph, [74.0, 312.0, 337.0, 36.0], -AcJxA8XLN, 5742969]
[section-title, [470.0, 151.0, 605.0, 49.5], GH9jp8ZHOn, 5742969]
[section-title, [470.0, 200.5, 605.0, 49.5], GH9jp8ZHOn, 5742969]
[paragraph, [787.0, 271.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 307.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 343.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 379.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 415.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 451.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 487.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 523.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 559.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 595.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 631.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [787.0, 667.0, 352.0, 36.0], QY1ODuqjlo, 5742969]
[paragraph, [435.0, 272.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 308.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 344.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 380.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 416.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 452.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 488.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 524.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 560.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 596.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 632.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [435.0, 668.0, 340.0, 36.0], D1nOZz0Ecq, 5742969]
[paragraph, [74.0, 357.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 393.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 429.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 465.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 501.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 537.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 573.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 609.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 645.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 681.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 717.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [74.0, 753.0, 340.0, 36.0], nxfLl-LJuc, 5742969]
[paragraph, [791.0, 712.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 748.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 784.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 820.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 856.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 892.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 928.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 964.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1000.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1036.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1072.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1108.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1144.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1180.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1216.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1252.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1288.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1324.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1360.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1396.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [791.0, 1432.0, 355.0, 36.0], shoonya_0sRO0O406QNVTU, 5742969]
[paragraph, [438.0, 772.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 808.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 844.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 880.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 916.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 952.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 988.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [438.0, 1024.0, 340.0, 36.0], qfzVJr7ntW, 5742969]
[paragraph, [77.0, 820.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 856.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 892.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 928.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 964.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1000.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1036.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1072.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1108.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1144.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1180.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1216.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1252.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1288.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [77.0, 1324.0, 337.0, 36.0], c3jlz4HsNl, 5742969]
[paragraph, [440.0, 1088.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1124.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1160.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1196.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1232.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1268.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1304.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [440.0, 1340.0, 340.0, 36.0], zdmrf2aOb5, 5742969]
[paragraph, [78.0, 1390.0, 339.0, 36.0], QD2T6uVDAu, 5742969]
[paragraph, [78.0, 1426.0, 339.0, 36.0], QD2T6uVDAu, 5742969]
[paragraph, [442.0, 1402.0, 342.0, 36.0], bMR6ciKKjL, 5742969]
[paragraph, [442.0, 1438.0, 342.0, 36.0], bMR6ciKKjL, 5742969]
[folio, [437.0, 1496.0, 87.0, 36.0], NxVlkITscI, 5742969]
[footnote, [758.0, 1579.0, 369.0, 36.0], v_BHR-QcWp, 5742969]
