[1755, 1241]
[chapter-title, [511.0, 119.0, 223.0, 58.5], ZDNvor-VSY, 5708719]
[ordered-list, [131.0, 223.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 259.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 295.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 331.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 367.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 403.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 439.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 475.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 511.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 547.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 583.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 619.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 655.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 691.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 727.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 763.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 799.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 835.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 871.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 907.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 943.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 979.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1015.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1051.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1087.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1123.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1159.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1195.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1231.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1267.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1303.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1339.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1375.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1411.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1447.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1483.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[ordered-list, [131.0, 1519.0, 979.0, 36.0], shoonya_0sGLIHDMOJK4TA, 5708719]
[sub-ordered-list, [213.0, 365.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 401.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 437.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 473.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 509.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 545.0, 537.0, 36.0], _SClkCk_cA, 5708719]
[sub-ordered-list, [213.0, 581.0, 537.0, 36.0], _SClkCk_cA, 5708719]
