[1987, 1270]
[chapter-title, [541.0, 258.0, 205.0, 58.5], shoonya_2sS2VEX7RZ454W, 5682015]
[paragraph, [119.0, 420.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 456.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 492.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 528.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 564.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 600.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 636.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 672.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 708.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 744.0, 1023.0, 36.0], shoonya_1sWQNRI5QM8LUF, 5682015]
[paragraph, [119.0, 821.0, 1025.0, 36.0], kyqc9H2voP, 5682015]
[paragraph, [119.0, 857.0, 1025.0, 36.0], kyqc9H2voP, 5682015]
[paragraph, [119.0, 893.0, 1025.0, 36.0], kyqc9H2voP, 5682015]
[paragraph, [119.0, 929.0, 1025.0, 36.0], kyqc9H2voP, 5682015]
[paragraph, [120.0, 982.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1018.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1054.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1090.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1126.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1162.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1198.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1234.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1270.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1306.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1342.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1378.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1414.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1450.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1486.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [120.0, 1522.0, 1022.0, 36.0], shoonya_0s73C3UVSTK5IZ, 5682015]
[paragraph, [119.0, 1592.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1628.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1664.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1700.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1736.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1772.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
[paragraph, [119.0, 1808.0, 1026.0, 36.0], xkBfUSk7qq, 5682015]
