[1754, 1241]
[section-title, [393.0, 102.0, 457.0, 49.5], n7NdbV-uwI, 5706587]
[folio, [143.0, 219.0, 137.0, 36.0], nPfminq1Mx, 5706587]
[folio, [335.0, 219.0, 237.0, 36.0], 6X-ke41hhZ, 5706587]
[ordered-list, [145.0, 302.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 338.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 374.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 410.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 446.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 482.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 518.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 554.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 590.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 626.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 662.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 698.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 734.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 770.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 806.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 842.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 878.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 914.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 950.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 986.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1022.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1058.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1094.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1130.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1166.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1202.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1238.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1274.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1310.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1346.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1382.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1418.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1454.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1490.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1526.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
[ordered-list, [145.0, 1562.0, 961.0, 36.0], shoonya_0sT5QDYDWMF0QU, 5706587]
