[1372, 849]
[section-title, [129.0, 179.0, 592.0, 30.0], MMAMGnx6Mq, 5710291]
[section-title, [129.0, 209.0, 592.0, 30.0], MMAMGnx6Mq, 5710291]
[paragraph, [3.0, 260.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 278.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 296.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 314.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 332.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 350.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 368.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 386.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 404.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 422.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 440.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 458.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 476.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 494.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 512.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 530.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 548.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 566.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 584.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 602.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 620.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 638.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 656.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 674.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [3.0, 692.0, 820.0, 18.0], shoonya_1sEGTZJ4M4SRN4, 5710291]
[paragraph, [0.0, 714.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 732.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 750.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 768.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 786.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 804.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 822.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 840.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 858.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 876.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 894.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 912.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 930.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 948.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 966.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 984.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1002.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1020.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1038.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1056.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1074.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1092.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1110.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1128.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1146.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1164.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1182.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1200.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1218.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1236.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1254.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
[paragraph, [0.0, 1272.0, 820.0, 18.0], shoonya_0sL7SHGA6Z4SRO, 5710291]
