[1625, 1211]
[section-title, [125.0, 188.0, 450.0, 49.5], shoonya_5sYR939NPWR4HF, 5742699]
[paragraph, [434.0, 419.0, 343.0, 36.0], shoonya_0sOL15U4TI58EY, 5742699]
[paragraph, [434.0, 455.0, 343.0, 36.0], shoonya_0sOL15U4TI58EY, 5742699]
[paragraph, [434.0, 491.0, 343.0, 36.0], shoonya_0sOL15U4TI58EY, 5742699]
[paragraph, [434.0, 527.0, 343.0, 36.0], shoonya_0sOL15U4TI58EY, 5742699]
[paragraph, [434.0, 563.0, 343.0, 36.0], shoonya_0sOL15U4TI58EY, 5742699]
[paragraph, [69.0, 421.0, 346.0, 36.0], shoonya_1sLJS9FYF0RILU, 5742699]
[paragraph, [69.0, 457.0, 346.0, 36.0], shoonya_1sLJS9FYF0RILU, 5742699]
[paragraph, [69.0, 493.0, 346.0, 36.0], shoonya_1sLJS9FYF0RILU, 5742699]
[paragraph, [69.0, 529.0, 346.0, 36.0], shoonya_1sLJS9FYF0RILU, 5742699]
[paragraph, [69.0, 565.0, 346.0, 36.0], shoonya_1sLJS9FYF0RILU, 5742699]
[paragraph, [74.0, 733.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 769.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 805.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 841.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 877.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 913.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 949.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 985.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 1021.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 1057.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [74.0, 1093.0, 345.0, 36.0], KfcnrCUqPq, 5742699]
[paragraph, [436.0, 733.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 769.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 805.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 841.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 877.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 913.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 949.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [436.0, 985.0, 347.0, 36.0], JI73_Qz_Uy, 5742699]
[paragraph, [795.0, 733.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 769.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 805.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 841.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 877.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 913.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [795.0, 949.0, 351.0, 36.0], shoonya_3sXDHRRKURGKZS, 5742699]
[paragraph, [797.0, 1023.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1059.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1095.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1131.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1167.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1203.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1239.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1275.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1311.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1347.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [797.0, 1383.0, 348.0, 36.0], el6qOXrBl0, 5742699]
[paragraph, [436.0, 1047.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1083.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1119.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1155.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1191.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1227.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1263.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1299.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1335.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1371.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1407.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [436.0, 1443.0, 347.0, 36.0], 6DCZaL6FDb, 5742699]
[paragraph, [71.0, 1142.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1178.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1214.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1250.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1286.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1322.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1358.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1394.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [71.0, 1430.0, 354.0, 36.0], 0FtJa0UZo-, 5742699]
[paragraph, [800.0, 1429.0, 341.0, 36.0], Nih_iOI1bi, 5742699]
[paragraph, [800.0, 1465.0, 341.0, 36.0], Nih_iOI1bi, 5742699]
[folio, [807.0, 1526.0, 119.0, 36.0], cC1Rfh64FT, 5742699]
