[1763, 1275]
[section-title, [228.0, 51.0, 353.0, 49.5], 5QffdZtIc-, 5712319]
[section-title, [228.0, 100.5, 353.0, 49.5], 5QffdZtIc-, 5712319]
[section-title, [877.0, 53.0, 374.0, 49.5], GGy4zF6vf3, 5712319]
[contact-info, [881.0, 162.0, 257.0, 36.0], kScTeDOSsE, 5712319]
[contact-info, [881.0, 198.0, 257.0, 36.0], kScTeDOSsE, 5712319]
[contact-info, [226.0, 188.0, 282.0, 36.0], 0eUKuHkJKi, 5712319]
[contact-info, [226.0, 224.0, 282.0, 36.0], 0eUKuHkJKi, 5712319]
[paragraph, [670.0, 264.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 300.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 336.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 372.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 408.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 444.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 480.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[paragraph, [670.0, 516.0, 601.0, 36.0], shoonya_3sBFNPZLSIPD72, 5712319]
[unordered-list, [189.0, 302.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 338.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 374.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 410.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 446.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 482.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 518.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 554.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 590.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 626.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 662.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 698.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 734.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 770.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 806.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 842.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 878.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 914.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 950.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 986.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1022.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1058.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1094.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1130.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1166.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1202.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1238.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1274.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[unordered-list, [189.0, 1310.0, 464.0, 36.0], JpWlcvzYAf, 5712319]
[paragraph, [672.0, 575.0, 599.0, 36.0], shoonya_1sVRISZSPPXNDE, 5712319]
[paragraph, [672.0, 611.0, 599.0, 36.0], shoonya_1sVRISZSPPXNDE, 5712319]
[paragraph, [672.0, 647.0, 599.0, 36.0], shoonya_1sVRISZSPPXNDE, 5712319]
[paragraph, [672.0, 683.0, 599.0, 36.0], shoonya_1sVRISZSPPXNDE, 5712319]
[paragraph, [672.0, 719.0, 599.0, 36.0], shoonya_1sVRISZSPPXNDE, 5712319]
[paragraph, [671.0, 778.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 814.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 850.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 886.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 922.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 958.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 994.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [671.0, 1030.0, 600.0, 36.0], shoonya_0s8QAAYWOOZ6OE, 5712319]
[paragraph, [669.0, 1088.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1124.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1160.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1196.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1232.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1268.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [669.0, 1304.0, 603.0, 36.0], shoonya_7sA8ZO8VS7PKNW, 5712319]
[paragraph, [73.0, 1382.0, 976.0, 36.0], shoonya_6sR2MLIGDCQROP, 5712319]
[paragraph, [73.0, 1418.0, 976.0, 36.0], shoonya_6sR2MLIGDCQROP, 5712319]
[paragraph, [73.0, 1454.0, 976.0, 36.0], shoonya_6sR2MLIGDCQROP, 5712319]
[paragraph, [226.0, 1507.0, 861.0, 36.0], YSzRPkuKDM, 5712319]
[paragraph, [226.0, 1543.0, 861.0, 36.0], YSzRPkuKDM, 5712319]
[paragraph, [226.0, 1579.0, 861.0, 36.0], YSzRPkuKDM, 5712319]
[contact-info, [619.0, 1626.0, 467.0, 36.0], 3Y5ppLQbK-, 5712319]
[folio, [33.0, 1708.0, 333.0, 36.0], Nz5FglzKgb, 5712319]
