[1650, 1275]
[section-title, [468.0, 189.0, 342.0, 49.5], OONABcIdTK, 5781498]
[paragraph, [136.0, 329.0, 1006.0, 36.0], shoonya_4sGYEKWI1INR4Y, 5781498]
[paragraph, [136.0, 365.0, 1006.0, 36.0], shoonya_4sGYEKWI1INR4Y, 5781498]
[paragraph, [136.0, 401.0, 1006.0, 36.0], shoonya_4sGYEKWI1INR4Y, 5781498]
[paragraph, [136.0, 437.0, 1006.0, 36.0], shoonya_4sGYEKWI1INR4Y, 5781498]
[paragraph, [136.0, 584.0, 999.0, 36.0], shoonya_1s8AQHRX4Z9X15, 5781498]
[paragraph, [136.0, 620.0, 999.0, 36.0], shoonya_1s8AQHRX4Z9X15, 5781498]
[paragraph, [136.0, 656.0, 999.0, 36.0], shoonya_1s8AQHRX4Z9X15, 5781498]
[paragraph, [137.0, 814.0, 1000.0, 36.0], shoonya_0s6ASYBO94ATJV, 5781498]
[paragraph, [137.0, 850.0, 1000.0, 36.0], shoonya_0s6ASYBO94ATJV, 5781498]
[paragraph, [137.0, 886.0, 1000.0, 36.0], shoonya_0s6ASYBO94ATJV, 5781498]
[paragraph, [137.0, 922.0, 1000.0, 36.0], shoonya_0s6ASYBO94ATJV, 5781498]
[paragraph, [139.0, 1067.0, 1000.0, 36.0], shoonya_3sHP51P7326P31, 5781498]
[paragraph, [139.0, 1103.0, 1000.0, 36.0], shoonya_3sHP51P7326P31, 5781498]
[paragraph, [139.0, 1139.0, 1000.0, 36.0], shoonya_3sHP51P7326P31, 5781498]
[paragraph, [136.0, 1302.0, 1007.0, 36.0], shoonya_2sQRU4GUOU1UXY, 5781498]
[paragraph, [136.0, 1338.0, 1007.0, 36.0], shoonya_2sQRU4GUOU1UXY, 5781498]
[paragraph, [136.0, 1374.0, 1007.0, 36.0], shoonya_2sQRU4GUOU1UXY, 5781498]
[paragraph, [136.0, 1410.0, 1007.0, 36.0], shoonya_2sQRU4GUOU1UXY, 5781498]
[paragraph, [136.0, 1446.0, 1007.0, 36.0], shoonya_2sQRU4GUOU1UXY, 5781498]
