[1246, 848]
[chapter-title, [347.0, 46.0, 245.0, 30.0], shoonya_3sMRJPB9N6YK6X, 5776174]
[paragraph, [156.0, 83.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 101.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 119.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 137.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 155.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 173.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 191.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 209.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 227.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 245.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [156.0, 263.0, 629.0, 18.0], shoonya_0sPHSNNFIR5QD7, 5776174]
[paragraph, [155.0, 286.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 304.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 322.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 340.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 358.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 376.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 394.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 412.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 430.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 448.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 466.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 484.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 502.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 520.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 538.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [155.0, 556.0, 631.0, 18.0], shoonya_1sW0P6RLJD75VH, 5776174]
[paragraph, [157.0, 590.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 608.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 626.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 644.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 662.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 680.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 698.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 716.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 734.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 752.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 770.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
[paragraph, [157.0, 788.0, 629.0, 18.0], shoonya_2sF5M82QOTD2I7, 5776174]
