[2200, 1700]
[section-title, [1207.0, 641.0, 116.0, 52.5], HfWAxPVpdi, 5652960]
[paragraph, [304.0, 794.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 830.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 866.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 902.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 938.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 974.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1010.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1046.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1082.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1118.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1154.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [304.0, 1190.0, 1021.0, 36.0], shoonya_1s0YGR07WH9PX0, 5652960]
[paragraph, [325.0, 1245.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1281.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1317.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1353.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1389.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1425.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1461.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1497.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1533.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1569.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1605.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1641.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1677.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1713.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1749.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[paragraph, [325.0, 1785.0, 1000.0, 36.0], shoonya_0sAYW8G4GIJ2LL, 5652960]
[folio, [385.0, 1867.0, 110.0, 36.0], shoonya_3s8ZMBUSYUM596, 5652960]
