[1787, 1218]
[chapter-title, [176.0, 292.0, 837.0, 58.5], shoonya_2sZRMB5KP5RWS8, 5651086]
[author, [921.0, 389.0, 159.0, 36.0], WObF7CPX30, 5651086]
[paragraph, [115.0, 485.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 521.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 557.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 593.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 629.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 665.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 701.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 737.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [115.0, 773.0, 969.0, 36.0], shoonya_0s0CAWGN9VEB07, 5651086]
[paragraph, [128.0, 819.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 855.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 891.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 927.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 963.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 999.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1035.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1071.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1107.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1143.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1179.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1215.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [128.0, 1251.0, 966.0, 36.0], shoonya_1sX2CWKS0ZBVXV, 5651086]
[paragraph, [333.0, 1311.0, 578.0, 36.0], f37xmugf9b, 5651086]
[paragraph, [333.0, 1347.0, 578.0, 36.0], f37xmugf9b, 5651086]
[paragraph, [138.0, 1395.0, 962.0, 36.0], I2zzQrVZLz, 5651086]
[paragraph, [138.0, 1431.0, 962.0, 36.0], I2zzQrVZLz, 5651086]
[paragraph, [138.0, 1467.0, 962.0, 36.0], I2zzQrVZLz, 5651086]
[paragraph, [138.0, 1503.0, 962.0, 36.0], I2zzQrVZLz, 5651086]
[paragraph, [138.0, 1539.0, 962.0, 36.0], I2zzQrVZLz, 5651086]
[paragraph, [206.0, 1587.0, 896.0, 36.0], lwScJ55DlV, 5651086]
[footnote, [496.0, 1627.0, 211.0, 36.0], mhpvro6u7q, 5651086]
