[1625, 1211]
[section-title, [95.0, 147.0, 751.0, 49.5], shoonya_2s9NWMPNQFS6DO, 5742606]
[paragraph, [67.0, 267.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 303.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 339.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 375.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 411.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 447.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 483.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 519.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 555.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 591.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 627.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 663.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 699.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 735.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [67.0, 771.0, 337.0, 36.0], shoonya_1sBSI0GV7HHLGR, 5742606]
[paragraph, [797.0, 267.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 303.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 339.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 375.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 411.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 447.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 483.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 519.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 555.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 591.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 627.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 663.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 699.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 735.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 771.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 807.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 843.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [797.0, 879.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
