[878, 612]
[section-title, [277.0, 53.0, 88.0, 30.0], XdUISvJhM1, 6460668]
[paragraph, [102.0, 106.0, 459.0, 18.0], shoonya_0sK1DVVHTVRN0I, 6460668]
[paragraph, [102.0, 124.0, 459.0, 18.0], shoonya_0sK1DVVHTVRN0I, 6460668]
[paragraph, [102.0, 142.0, 459.0, 18.0], shoonya_0sK1DVVHTVRN0I, 6460668]
[paragraph, [100.0, 174.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 192.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 210.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 228.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 246.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 264.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 282.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 300.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 318.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [100.0, 336.0, 455.0, 18.0], AXxWWlSXL-, 6460668]
[paragraph, [111.0, 365.0, 446.0, 18.0], Qso6cn68N9, 6460668]
[paragraph, [111.0, 383.0, 446.0, 18.0], Qso6cn68N9, 6460668]
[paragraph, [111.0, 401.0, 446.0, 18.0], Qso6cn68N9, 6460668]
[paragraph, [111.0, 419.0, 446.0, 18.0], Qso6cn68N9, 6460668]
[paragraph, [111.0, 437.0, 446.0, 18.0], Qso6cn68N9, 6460668]
[paragraph, [110.0, 464.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 482.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 500.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 518.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 536.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 554.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 572.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 590.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 608.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 626.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 644.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [110.0, 662.0, 447.0, 18.0], 9iQlLDUuRg, 6460668]
[paragraph, [113.0, 679.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 697.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 715.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 733.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 751.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 769.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 787.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 805.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
[paragraph, [113.0, 823.0, 446.0, 18.0], 9PMLTkEZQK, 6460668]
