[720, 504]
[contact-info, [380.0, 68.0, 79.0, 18.0], MZDQ5xZJSC, 5651563]
[contact-info, [380.0, 86.0, 79.0, 18.0], MZDQ5xZJSC, 5651563]
[contact-info, [380.0, 104.0, 79.0, 18.0], MZDQ5xZJSC, 5651563]
[contact-info, [380.0, 122.0, 79.0, 18.0], MZDQ5xZJSC, 5651563]
[paragraph, [253.0, 266.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 284.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 302.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 320.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 338.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 356.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 374.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 392.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 410.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 428.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 446.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [253.0, 464.0, 206.0, 18.0], shoonya_1s5A8PLNQX9LJP, 5651563]
[paragraph, [45.0, 319.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 337.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 355.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 373.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 391.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 409.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 427.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 445.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 463.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 481.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 499.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 517.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 535.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 553.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [45.0, 571.0, 204.0, 18.0], shoonya_0sB5GO2EJPIS1U, 5651563]
[paragraph, [255.0, 493.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 511.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 529.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 547.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 565.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 583.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 601.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [255.0, 619.0, 202.0, 18.0], shoonya_2s0FDI917F1ICE, 5651563]
[paragraph, [43.0, 597.0, 206.0, 18.0], shoonya_4sB7Y2CM5EG8HI, 5651563]
[paragraph, [43.0, 615.0, 206.0, 18.0], shoonya_4sB7Y2CM5EG8HI, 5651563]
