[2342, 1656]
[section-title, [95.0, 111.0, 910.0, 52.5], cEpHSp02IW, 5656401]
[section-title, [95.0, 163.5, 910.0, 52.5], cEpHSp02IW, 5656401]
[section-title, [95.0, 216.0, 910.0, 52.5], cEpHSp02IW, 5656401]
[ordered-list, [107.0, 349.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 385.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 421.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 457.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 493.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 529.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 565.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 601.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 637.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 673.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 709.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 745.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 781.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 817.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 853.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 889.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 925.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 961.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 997.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1033.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1069.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1105.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1141.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1177.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1213.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1249.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1285.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1321.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1357.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1393.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1429.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1465.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1501.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1537.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1573.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
[ordered-list, [107.0, 1609.0, 1453.0, 36.0], KL8U2_ZrhT, 5656401]
