[2200, 1700]
[section-title, [525.0, 74.0, 667.0, 52.5], shoonya_7s3MF0LEPY8N3X, 5731212]
[paragraph, [324.0, 173.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 209.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 245.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 281.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 317.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 353.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 389.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 425.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [324.0, 461.0, 1063.0, 36.0], shoonya_0sENA4U5YVK67V, 5731212]
[paragraph, [325.0, 499.0, 1060.0, 36.0], shoonya_4sST80W412REDS, 5731212]
[paragraph, [325.0, 535.0, 1060.0, 36.0], shoonya_4sST80W412REDS, 5731212]
[paragraph, [325.0, 571.0, 1060.0, 36.0], shoonya_4sST80W412REDS, 5731212]
[paragraph, [325.0, 607.0, 1060.0, 36.0], shoonya_4sST80W412REDS, 5731212]
[paragraph, [331.0, 673.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [331.0, 709.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [331.0, 745.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [331.0, 781.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [331.0, 817.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [331.0, 853.0, 1051.0, 36.0], shoonya_5sA0J9AK1GL7LN, 5731212]
[paragraph, [326.0, 898.0, 1058.0, 36.0], shoonya_3sBPENPCJEI11L, 5731212]
[paragraph, [326.0, 934.0, 1058.0, 36.0], shoonya_3sBPENPCJEI11L, 5731212]
[paragraph, [326.0, 970.0, 1058.0, 36.0], shoonya_3sBPENPCJEI11L, 5731212]
[paragraph, [326.0, 1015.0, 1058.0, 36.0], shoonya_6sSXA7G6JRB5JD, 5731212]
[paragraph, [326.0, 1051.0, 1058.0, 36.0], shoonya_6sSXA7G6JRB5JD, 5731212]
[paragraph, [326.0, 1087.0, 1058.0, 36.0], shoonya_6sSXA7G6JRB5JD, 5731212]
[paragraph, [326.0, 1123.0, 1058.0, 36.0], shoonya_6sSXA7G6JRB5JD, 5731212]
[paragraph, [328.0, 1189.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [328.0, 1225.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [328.0, 1261.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [328.0, 1297.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [328.0, 1333.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [328.0, 1369.0, 1052.0, 36.0], LQwEkLbY2D, 5731212]
[paragraph, [320.0, 1414.0, 1076.0, 36.0], V-rPm_WUTe, 5731212]
[paragraph, [320.0, 1450.0, 1076.0, 36.0], V-rPm_WUTe, 5731212]
[paragraph, [320.0, 1486.0, 1076.0, 36.0], V-rPm_WUTe, 5731212]
[paragraph, [320.0, 1522.0, 1076.0, 36.0], V-rPm_WUTe, 5731212]
[paragraph, [320.0, 1558.0, 1076.0, 36.0], V-rPm_WUTe, 5731212]
[paragraph, [327.0, 1590.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1626.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1662.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1698.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1734.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1770.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1806.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1842.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[paragraph, [327.0, 1878.0, 1056.0, 36.0], shoonya_1sZ3JGK77WSBNP, 5731212]
[folio, [702.0, 2013.0, 611.0, 36.0], 5q1hvvd_OZ, 5731212]
