[2906, 2048]
[section-title, [230.0, 304.0, 355.0, 79.5], WlAkbNQAg1, 6473844]
[paragraph, [215.0, 480.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 526.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 573.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 619.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 666.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 712.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 759.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 805.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 852.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 898.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 945.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 991.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1038.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1084.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1131.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1177.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1224.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1270.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1317.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1363.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1410.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1456.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1503.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1549.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1596.0, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [215.0, 1642.5, 1602.0, 46.5], s3C8Oleo8N, 6473844]
[paragraph, [231.0, 1761.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 1807.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 1854.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 1900.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 1947.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 1993.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2040.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2086.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2133.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2179.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2226.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2272.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2319.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2365.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2412.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2458.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2505.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2551.5, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
[paragraph, [231.0, 2598.0, 1585.0, 46.5], shoonya_1sPJL2Q4TSJ7JD, 6473844]
