[1298, 853]
[section-title, [324.0, 68.0, 219.0, 30.0], shoonya_4sSACL77DJTJ33, 5710374]
[paragraph, [81.0, 116.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 134.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 152.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 170.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 188.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 206.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 224.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 242.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [81.0, 260.0, 705.0, 18.0], shoonya_2s3TX033CMG9EK, 5710374]
[paragraph, [80.0, 283.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 301.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 319.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 337.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 355.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 373.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 391.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [80.0, 409.0, 703.0, 18.0], shoonya_0sHMKB4QD843UQ, 5710374]
[paragraph, [79.0, 444.0, 701.0, 18.0], shoonya_3sMQ7LEY6E72VN, 5710374]
[paragraph, [79.0, 462.0, 701.0, 18.0], shoonya_3sMQ7LEY6E72VN, 5710374]
[paragraph, [79.0, 480.0, 701.0, 18.0], shoonya_3sMQ7LEY6E72VN, 5710374]
[paragraph, [79.0, 498.0, 701.0, 18.0], shoonya_3sMQ7LEY6E72VN, 5710374]
[paragraph, [67.0, 525.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 543.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 561.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 579.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 597.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 615.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 633.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 651.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 669.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 687.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 705.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 723.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 741.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 759.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [67.0, 777.0, 738.0, 18.0], shoonya_1sTAESH8C8ZYWN, 5710374]
[paragraph, [59.0, 812.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 830.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 848.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 866.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 884.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 902.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 920.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 938.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 956.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 974.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 992.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1010.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1028.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1046.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1064.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1082.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1100.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1118.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1136.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [59.0, 1154.0, 746.0, 18.0], Y13CqD4eiI, 5710374]
[paragraph, [133.0, 1184.0, 639.0, 18.0], shoonya_6sY78VB1Y6N280, 5710374]
[paragraph, [133.0, 1202.0, 639.0, 18.0], shoonya_6sY78VB1Y6N280, 5710374]
