[872, 612]
[section-title, [287.0, 25.0, 82.0, 30.0], 9oZ011sg-3, 6460437]
[paragraph, [103.0, 80.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 98.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 116.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 134.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 152.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 170.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 188.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 206.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 224.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 242.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 260.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 278.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 296.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 314.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 332.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 350.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 368.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 386.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 404.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [103.0, 422.0, 462.0, 18.0], S8dJGY8jDR, 6460437]
[paragraph, [109.0, 455.0, 454.0, 18.0], mq6WX6U1H9, 6460437]
[paragraph, [109.0, 473.0, 454.0, 18.0], mq6WX6U1H9, 6460437]
[paragraph, [109.0, 491.0, 454.0, 18.0], mq6WX6U1H9, 6460437]
[paragraph, [109.0, 509.0, 454.0, 18.0], mq6WX6U1H9, 6460437]
[paragraph, [109.0, 527.0, 454.0, 18.0], mq6WX6U1H9, 6460437]
[paragraph, [109.0, 556.0, 454.0, 18.0], LMDB4Tep3B, 6460437]
[paragraph, [109.0, 574.0, 454.0, 18.0], LMDB4Tep3B, 6460437]
[paragraph, [109.0, 592.0, 454.0, 18.0], LMDB4Tep3B, 6460437]
[paragraph, [109.0, 610.0, 454.0, 18.0], LMDB4Tep3B, 6460437]
[paragraph, [109.0, 628.0, 454.0, 18.0], LMDB4Tep3B, 6460437]
[paragraph, [115.0, 661.0, 450.0, 18.0], cVuSbl5qyA, 6460437]
[paragraph, [115.0, 679.0, 450.0, 18.0], cVuSbl5qyA, 6460437]
[paragraph, [115.0, 697.0, 450.0, 18.0], cVuSbl5qyA, 6460437]
[jumpline, [301.0, 749.0, 74.0, 18.0], MgMW4GFj8p, 6460437]
