[1763, 1275]
[chapter-title, [251.0, 234.0, 367.0, 58.5], TTRS3wE_UU, 5712434]
[chapter-title, [251.0, 292.5, 367.0, 58.5], TTRS3wE_UU, 5712434]
[paragraph, [972.0, 520.0, 227.0, 36.0], 0UUZZHqY5-, 5712434]
[paragraph, [972.0, 556.0, 227.0, 36.0], 0UUZZHqY5-, 5712434]
[paragraph, [972.0, 592.0, 227.0, 36.0], 0UUZZHqY5-, 5712434]
[paragraph, [1001.0, 903.0, 249.0, 36.0], WNM7aImHNQ, 5712434]
[paragraph, [1001.0, 939.0, 249.0, 36.0], WNM7aImHNQ, 5712434]
[paragraph, [1001.0, 975.0, 249.0, 36.0], WNM7aImHNQ, 5712434]
[paragraph, [717.0, 904.0, 264.0, 36.0], 2UNLdXDFh4, 5712434]
[paragraph, [717.0, 940.0, 264.0, 36.0], 2UNLdXDFh4, 5712434]
[paragraph, [717.0, 976.0, 264.0, 36.0], 2UNLdXDFh4, 5712434]
[paragraph, [717.0, 1012.0, 264.0, 36.0], 2UNLdXDFh4, 5712434]
[paragraph, [429.0, 909.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[paragraph, [429.0, 945.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[paragraph, [429.0, 981.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[paragraph, [429.0, 1017.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[paragraph, [429.0, 1053.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[paragraph, [429.0, 1089.0, 200.0, 36.0], Oq3QEfZJqr, 5712434]
[author, [746.0, 1078.0, 171.0, 36.0], slBU71Guzf, 5712434]
[author, [746.0, 1114.0, 171.0, 36.0], slBU71Guzf, 5712434]
[paragraph, [993.0, 1082.0, 194.0, 36.0], sgOXzgMnXl, 5712434]
[paragraph, [993.0, 1118.0, 194.0, 36.0], sgOXzgMnXl, 5712434]
[paragraph, [993.0, 1154.0, 194.0, 36.0], sgOXzgMnXl, 5712434]
[paragraph, [993.0, 1190.0, 194.0, 36.0], sgOXzgMnXl, 5712434]
[figure-caption, [36.0, 1087.0, 273.0, 36.0], 0ELUJnh-E_, 5712434]
[paragraph, [436.0, 1213.0, 227.0, 36.0], -PxqNqqG0b, 5712434]
[paragraph, [436.0, 1249.0, 227.0, 36.0], -PxqNqqG0b, 5712434]
[paragraph, [436.0, 1285.0, 227.0, 36.0], -PxqNqqG0b, 5712434]
[paragraph, [999.0, 1328.0, 186.0, 36.0], Is4NkGqc3E, 5712434]
[paragraph, [999.0, 1364.0, 186.0, 36.0], Is4NkGqc3E, 5712434]
[paragraph, [432.0, 1397.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1433.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1469.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1505.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1541.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1577.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [432.0, 1613.0, 269.0, 36.0], shoonya_2sM6D1SUKYX9GP, 5712434]
[paragraph, [991.0, 1503.0, 226.0, 36.0], KuXmYCUXPQ, 5712434]
[paragraph, [991.0, 1539.0, 226.0, 36.0], KuXmYCUXPQ, 5712434]
[paragraph, [991.0, 1575.0, 226.0, 36.0], KuXmYCUXPQ, 5712434]
[paragraph, [991.0, 1611.0, 226.0, 36.0], KuXmYCUXPQ, 5712434]
[paragraph, [714.0, 1536.0, 213.0, 36.0], q0P7kCBpET, 5712434]
[paragraph, [714.0, 1572.0, 213.0, 36.0], q0P7kCBpET, 5712434]
[paragraph, [714.0, 1608.0, 213.0, 36.0], q0P7kCBpET, 5712434]
