[1650, 1275]
[section-title, [256.0, 232.0, 196.0, 49.5], R5p1vowgtU, 5759057]
[ordered-list, [254.0, 314.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 350.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 386.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 422.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 458.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 494.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 530.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 566.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 602.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 638.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 674.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 710.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 746.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[ordered-list, [254.0, 782.0, 804.0, 36.0], shoonya_2s71C7ZOGX94FQ, 5759057]
[sub-ordered-list, [251.0, 588.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[sub-ordered-list, [251.0, 624.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[sub-ordered-list, [251.0, 660.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[sub-ordered-list, [251.0, 696.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[sub-ordered-list, [251.0, 732.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[sub-ordered-list, [251.0, 768.0, 780.0, 36.0], UuYSP2rQKC, 5759057]
[section-title, [516.0, 996.0, 229.0, 49.5], 6yMNDbz8qe, 5759057]
[unordered-list, [321.0, 1078.0, 667.0, 36.0], shoonya_0sMHMNJ58FMPA7, 5759057]
[unordered-list, [321.0, 1114.0, 667.0, 36.0], shoonya_0sMHMNJ58FMPA7, 5759057]
[unordered-list, [321.0, 1150.0, 667.0, 36.0], shoonya_0sMHMNJ58FMPA7, 5759057]
[unordered-list, [321.0, 1186.0, 667.0, 36.0], shoonya_0sMHMNJ58FMPA7, 5759057]
[unordered-list, [321.0, 1222.0, 667.0, 36.0], shoonya_0sMHMNJ58FMPA7, 5759057]
