[1200, 1600]
[section-title, [350.0, 254.0, 873.0, 30.0], shoonya_0sWGAWAD86MKS9, 5687707]
[section-title, [350.0, 284.0, 873.0, 30.0], shoonya_0sWGAWAD86MKS9, 5687707]
[paragraph, [0.0, 347.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 365.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 383.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 401.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 419.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 437.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 455.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 473.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 491.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 509.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 527.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 545.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 563.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 581.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 599.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 617.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 635.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 653.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 671.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 689.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 707.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 725.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 743.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 761.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 779.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 797.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 815.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 833.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 851.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[paragraph, [0.0, 869.0, 1600.0, 18.0], PTLZjA4ff7, 5687707]
[footnote, [944.0, 893.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 911.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 929.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 947.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 965.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 983.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1001.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1019.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1037.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1055.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1073.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1091.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1109.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1127.0, 655.0, 18.0], C8copULh9L, 5687707]
[footnote, [944.0, 1145.0, 655.0, 18.0], C8copULh9L, 5687707]
[contact-info, [956.0, 963.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 981.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 999.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1017.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1035.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1053.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1071.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1089.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1107.0, 644.0, 18.0], 0voibjpcoc, 5687707]
[contact-info, [956.0, 1125.0, 644.0, 18.0], 0voibjpcoc, 5687707]
