[792, 612]
[flag, [24.0, 54.0, 166.0, 18.0], cfDBJqFMHQ, 6515113]
[flag, [24.0, 72.0, 166.0, 18.0], cfDBJqFMHQ, 6515113]
[index, [31.0, 122.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 140.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 158.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 176.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 194.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 212.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 230.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 248.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 266.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 284.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 302.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 320.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 338.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 356.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 374.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[index, [31.0, 392.0, 133.0, 18.0], zRogQqQQ4I, 6515113]
[headline, [224.0, 214.0, 244.0, 25.5], shoonya_6sB0UKD00ZSRI8, 6515113]
[headline, [224.0, 239.5, 244.0, 25.5], shoonya_6sB0UKD00ZSRI8, 6515113]
[author, [225.0, 297.0, 81.0, 18.0], shoonya_9s079AAGUURJ96, 6515113]
[paragraph, [393.0, 302.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 320.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 338.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 356.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 374.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 392.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 410.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 428.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 446.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 464.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 482.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 500.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 518.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 536.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [393.0, 554.0, 163.0, 18.0], shoonya_0sA8RA6JOOZC99, 6515113]
[paragraph, [225.0, 324.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 342.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 360.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 378.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 396.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 414.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 432.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 450.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 468.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 486.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 504.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 522.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[paragraph, [225.0, 540.0, 162.0, 18.0], shoonya_1sH7OMVSLS8CZV, 6515113]
[contact-info, [25.0, 424.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 442.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 460.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 478.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 496.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 514.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 532.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 550.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 568.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[contact-info, [25.0, 586.0, 164.0, 18.0], OcYH5pM6OB, 6515113]
[paragraph, [225.0, 567.0, 160.0, 18.0], shoonya_3sAT1X55QAU9ES, 6515113]
[paragraph, [225.0, 585.0, 160.0, 18.0], shoonya_3sAT1X55QAU9ES, 6515113]
[paragraph, [225.0, 603.0, 160.0, 18.0], shoonya_3sAT1X55QAU9ES, 6515113]
[paragraph, [225.0, 621.0, 160.0, 18.0], shoonya_3sAT1X55QAU9ES, 6515113]
[paragraph, [225.0, 639.0, 160.0, 18.0], shoonya_3sAT1X55QAU9ES, 6515113]
[paragraph, [393.0, 578.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[paragraph, [393.0, 596.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[paragraph, [393.0, 614.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[paragraph, [393.0, 632.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[paragraph, [393.0, 650.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[paragraph, [393.0, 668.0, 163.0, 18.0], shoonya_2sULQAL21T55GZ, 6515113]
[sidebar, [27.0, 622.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[sidebar, [27.0, 640.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[sidebar, [27.0, 658.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[sidebar, [27.0, 676.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[sidebar, [27.0, 694.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[sidebar, [27.0, 712.0, 163.0, 18.0], shoonya_8sNDIPUZTCWGG0, 6515113]
[paragraph, [226.0, 663.0, 161.0, 18.0], shoonya_4sFZNQJJG2VQ48, 6515113]
[paragraph, [226.0, 698.0, 161.0, 18.0], shoonya_5s4XKK4B5CMIXW, 6515113]
[paragraph, [226.0, 716.0, 161.0, 18.0], shoonya_5s4XKK4B5CMIXW, 6515113]
