[872, 605]
[section-title, [269.0, 36.0, 69.0, 30.0], 4iGQrNQ1WR, 6456779]
[folio, [456.0, 38.0, 96.0, 18.0], kmou06vRu2, 6456779]
[paragraph, [51.0, 76.0, 252.0, 18.0], MeDoter0dO, 6456779]
[paragraph, [51.0, 94.0, 252.0, 18.0], MeDoter0dO, 6456779]
[paragraph, [51.0, 112.0, 252.0, 18.0], MeDoter0dO, 6456779]
[paragraph, [51.0, 130.0, 252.0, 18.0], MeDoter0dO, 6456779]
[chapter-title, [373.0, 97.0, 107.0, 30.0], 5aYGab1xcS, 6456779]
[paragraph, [51.0, 154.0, 239.0, 18.0], BE1Q_f502-, 6456779]
[paragraph, [51.0, 172.0, 239.0, 18.0], BE1Q_f502-, 6456779]
[paragraph, [304.0, 160.0, 251.0, 18.0], TEnG6PGeJR, 6456779]
[paragraph, [304.0, 178.0, 251.0, 18.0], TEnG6PGeJR, 6456779]
[paragraph, [304.0, 196.0, 251.0, 18.0], TEnG6PGeJR, 6456779]
[paragraph, [304.0, 214.0, 251.0, 18.0], TEnG6PGeJR, 6456779]
[paragraph, [304.0, 232.0, 251.0, 18.0], TEnG6PGeJR, 6456779]
[paragraph, [50.0, 191.0, 249.0, 18.0], f7Lvxo5wQW, 6456779]
[paragraph, [50.0, 209.0, 249.0, 18.0], f7Lvxo5wQW, 6456779]
[paragraph, [50.0, 227.0, 249.0, 18.0], f7Lvxo5wQW, 6456779]
[paragraph, [302.0, 249.0, 244.0, 18.0], aBc0sPNBbC, 6456779]
[paragraph, [50.0, 268.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 286.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 304.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 322.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 340.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 358.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 376.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 394.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 412.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 430.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 448.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 466.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 484.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 502.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 520.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 538.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 556.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 574.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 592.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 610.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 628.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 646.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 664.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 682.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [50.0, 700.0, 252.0, 18.0], zkfQz0HdSc, 6456779]
[paragraph, [301.0, 269.0, 174.0, 18.0], D0NclfC8uR, 6456779]
[sidebar, [461.0, 291.0, 91.0, 18.0], UNz4hLtcQu, 6456779]
[paragraph, [301.0, 304.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 322.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 340.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 358.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 376.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 394.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [301.0, 412.0, 254.0, 18.0], bp9_C6_TaB, 6456779]
[paragraph, [300.0, 431.0, 235.0, 18.0], Y5b3fCYV8_, 6456779]
